"trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint"
"1222-01107-29400-2-518e4b7f,08:21:01,08:21:01,5610-d52e6408,11,CITY CENTRE,0,0,4.172,0"
"1222-01107-29400-2-518e4b7f,08:22:05,08:22:05,5612-67f7b758,12,CITY CENTRE,0,0,4.579,0"
"1222-01107-29400-2-518e4b7f,08:22:37,08:22:37,5614-9a73e1cf,13,CITY CENTRE,0,0,4.784,0"
"1222-01107-29400-2-518e4b7f,08:23:35,08:23:35,5609-9fad453c,14,CITY CENTRE,0,0,5.155,0"
"1222-01107-29400-2-518e4b7f,08:24:27,08:24:27,5607-afec1a58,15,CITY CENTRE,0,0,5.486,0"
"1222-01107-29400-2-518e4b7f,08:25:28,08:25:28,5605-de5b0da9,16,CITY CENTRE,0,0,5.869,0"
"1222-01107-29400-2-518e4b7f,08:26:59,08:27:00,5626-990996fa,17,CITY CENTRE,0,0,6.452,1"
"1222-01107-29400-2-518e4b7f,08:30:40,08:30:40,5930-a1619920,18,CITY CENTRE,0,0,7.638,0"
"1222-01107-29400-2-518e4b7f,08:31:48,08:31:48,5901-853b2260,19,CITY CENTRE,0,0,8.002,0"
"1222-01107-29400-2-518e4b7f,08:38:14,08:38:14,5096-07314091,20,CITY CENTRE,0,0,10.079,0"
"1222-01107-29400-2-518e4b7f,08:56:58,08:56:58,8131-3cc7ec8a,21,CITY CENTRE,0,0,16.139,0"
"1222-01107-29400-2-518e4b7f,08:57:33,08:57:33,8129-a5b266e9,22,CITY CENTRE,0,0,16.327,0"
"1222-01107-29400-2-518e4b7f,08:58:33,08:58:33,8127-33d8995c,23,CITY CENTRE,0,0,16.653,0"
"1222-01107-29400-2-518e4b7f,08:59:33,08:59:33,8125-0b23e96e,24,CITY CENTRE,0,0,16.981,0"
"1222-01107-29400-2-518e4b7f,09:01:01,09:01:01,8123-af1d2f39,25,CITY CENTRE,0,0,17.456,0"
"1222-01107-29400-2-518e4b7f,09:02:07,09:02:07,8121-2a2cd206,26,CITY CENTRE,0,0,17.814,0"
"1222-01107-29400-2-518e4b7f,09:03:02,09:03:02,8119-e41c6252,27,CITY CENTRE,0,0,18.106,0"
"1222-01107-29400-2-518e4b7f,09:04:27,09:04:27,8117-0671251b,28,CITY CENTRE,0,0,18.566,0"
"1222-01107-29400-2-518e4b7f,09:05:39,09:05:39,8115-d510785e,29,CITY CENTRE,0,0,18.954,0"
"1222-01107-29400-2-518e4b7f,09:06:13,09:06:13,8113-669001e8,30,CITY CENTRE,0,0,19.139,0"
"1222-01107-29400-2-518e4b7f,09:06:54,09:06:54,8111-90faa379,31,CITY CENTRE,0,0,19.358,0"
"1222-01107-29400-2-518e4b7f,09:08:33,09:08:33,8107-c8de6594,32,CITY CENTRE,0,0,19.889,0"
"1222-01107-29400-2-518e4b7f,09:09:30,09:09:30,8105-5b355394,33,CITY CENTRE,0,0,20.202,0"
"1222-01107-29400-2-518e4b7f,09:10:15,09:10:15,8103-aa6d2901,34,CITY CENTRE,0,0,20.445,0"
"1222-01107-29400-2-518e4b7f,09:10:53,09:10:53,8101-29d73840,35,CITY CENTRE,0,0,20.648,0"
"1222-01107-29400-2-518e4b7f,09:12:22,09:12:22,7135-b1ba3584,36,CITY CENTRE,0,0,21.134,0"
"1222-01107-29400-2-518e4b7f,09:13:21,09:13:21,7133-173774ea,37,CITY CENTRE,0,0,21.451,0"
"1222-01107-29400-2-518e4b7f,09:14:34,09:14:34,7061-10099e39,38,CITY CENTRE,0,0,21.84,0"
"1222-01107-29400-2-518e4b7f,09:15:33,09:15:33,7059-607e2a63,39,CITY CENTRE,0,0,22.16,0"
"1222-01107-29400-2-518e4b7f,09:16:52,09:16:52,7053-154c6c71,40,CITY CENTRE,0,0,22.587,0"
"1222-01107-29400-2-518e4b7f,09:18:00,09:18:00,7049-24767414,41,CITY CENTRE,1,0,22.951,0"
"1181-35103-32100-2-b7bf33fb,08:55:00,08:55:00,6231-190b2aaa,1,HIGHBROOK,0,0,0,0"
"1181-35103-32100-2-b7bf33fb,08:56:11,08:56:11,6294-ccdb6518,2,HIGHBROOK,0,0,0.504,0"
"1181-35103-32100-2-b7bf33fb,08:57:04,08:57:04,6296-473fe125,3,HIGHBROOK,0,0,0.886,0"
"1181-35103-32100-2-b7bf33fb,08:58:27,08:58:27,6137-efe1e5a5,4,HIGHBROOK,0,0,1.479,0"
"1181-35103-32100-2-b7bf33fb,09:00:22,09:00:22,2021-bd5d7cb9,5,OTAHUHU,0,0,2.299,0"
"1181-35103-32100-2-b7bf33fb,09:01:40,09:01:40,2023-cdad6345,6,OTAHUHU,0,0,2.85,0"
"1181-35103-32100-2-b7bf33fb,09:02:57,09:02:57,2025-d0f7bbed,7,OTAHUHU,0,0,3.402,0"
"1181-35103-32100-2-b7bf33fb,09:03:44,09:03:44,2349-122ee6b1,8,OTAHUHU,0,0,3.735,0"
"1181-35103-32100-2-b7bf33fb,09:05:07,09:05:07,2092-a123ae7d,9,OTAHUHU,0,0,4.332,0"
"1181-35103-32100-2-b7bf33fb,09:06:00,09:06:00,2090-628f6180,10,OTAHUHU,0,0,4.71,0"
"1181-35103-32100-2-b7bf33fb,09:06:56,09:06:56,2071-8c831e6b,11,OTAHUHU,0,0,5.107,0"
"1181-35103-32100-2-b7bf33fb,09:08:30,09:08:30,2086-ebd84fbd,12,OTAHUHU,0,0,5.78,0"
"1181-35103-32100-2-b7bf33fb,09:09:41,09:09:41,2084-5a19fd6e,13,OTAHUHU,0,0,6.282,0"
"1181-35103-32100-2-b7bf33fb,09:17:07,09:17:07,6403-505b8632,14,OTAHUHU,0,0,9.457,0"
"1181-35103-32100-2-b7bf33fb,09:18:05,09:18:05,6401-9b98ec88,15,OTAHUHU,0,0,9.876,0"
"1181-35103-32100-2-b7bf33fb,09:20:04,09:20:04,6569-cf5bed8d,16,OTAHUHU,0,0,10.721,0"
"1181-35103-32100-2-b7bf33fb,09:21:27,09:21:27,7649-7f88ce37,17,OTAHUHU,0,0,11.309,0"
"1181-35103-32100-2-b7bf33fb,09:22:10,09:22:10,6565-880d14bd,18,OTAHUHU,0,0,11.619,0"
"1181-35103-32100-2-b7bf33fb,09:23:21,09:23:21,1355-72782936,19,OTAHUHU,0,0,12.127,0"
"1181-35103-32100-2-b7bf33fb,09:24:00,09:24:00,7025-f2894a7d,20,OTAHUHU,0,0,12.399,0"
"1181-35103-32100-2-b7bf33fb,09:26:00,09:26:00,1771-118407aa,21,OTAHUHU,1,0,13.255,0"
