shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
1175-03508-2f684d43,-36.93071,174.91566,46,0.923
1175-03508-2f684d43,-36.93087,174.91558,47,0.942
1175-03508-2f684d43,-36.93129,174.91551,48,0.989
1175-03508-2f684d43,-36.93148,174.91548,49,1.01
1175-03508-2f684d43,-36.93184,174.91544,50,1.05
1175-03508-2f684d43,-36.93296,174.9153,51,1.175
1175-03508-2f684d43,-36.93321,174.91527,52,1.203
1175-03508-2f684d43,-36.93371,174.91517,53,1.259
1175-03508-2f684d43,-36.93478,174.91487,54,1.381
1175-03508-2f684d43,-36.9349,174.91484,55,1.395
1175-03508-2f684d43,-36.9351,174.91478,56,1.418
1175-03508-2f684d43,-36.93531,174.91473,57,1.442
1175-03508-2f684d43,-36.93557,174.91465,58,1.472
1175-03508-2f684d43,-36.9361,174.9145,59,1.532
1175-03508-2f684d43,-36.93644,174.91441,60,1.571
1175-03508-2f684d43,-36.93665,174.91435,61,1.595
1175-03508-2f684d43,-36.93674,174.91433,62,1.605
1175-03508-2f684d43,-36.93694,174.91427,63,1.628
1175-03508-2f684d43,-36.93724,174.91419,64,1.662
1175-03508-2f684d43,-36.93766,174.91407,65,1.71
1175-03508-2f684d43,-36.938,174.91398,66,1.749
1175-03508-2f684d43,-36.93814,174.91394,67,1.765
1175-03508-2f684d43,-36.93849,174.91383,68,1.805
1175-03508-2f684d43,-36.93934,174.9136,69,1.902
1175-03508-2f684d43,-36.93935,174.91366,70,1.907
1175-03508-2f684d43,-36.93934,174.9136,71,1.912
1175-03508-2f684d43,-36.93951,174.91355,72,1.931
1175-03508-2f684d43,-36.93992,174.91343,73,1.978
1175-03508-2f684d43,-36.94009,174.91339,74,1.997
1175-03508-2f684d43,-36.94095,174.91314,75,2.095
1175-03508-2f684d43,-36.94192,174.91288,76,2.205
1175-03508-2f684d43,-36.94193,174.91294,77,2.21
1175-03508-2f684d43,-36.94192,174.91288,78,2.215
1175-03508-2f684d43,-36.94213,174.91282,79,2.239
1175-03508-2f684d43,-36.94246,174.91273,80,2.276
1175-03508-2f684d43,-36.94266,174.91267,81,2.299
1175-03508-2f684d43,-36.9429,174.9126,82,2.326
1175-03508-2f684d43,-36.94315,174.91253,83,2.354
1175-03508-2f684d43,-36.94348,174.91244,84,2.391
1175-03508-2f684d43,-36.94355,174.91242,85,2.399
1175-03508-2f684d43,-36.94488,174.91204,86,2.55
1175-03508-2f684d43,-36.94508,174.91199,87,2.573
1175-03508-2f684d43,-36.94544,174.91189,88,2.614
1175-03508-2f684d43,-36.9456,174.91184,89,2.632
1175-03508-2f684d43,-36.94573,174.91181,90,2.647
1175-03508-2f684d43,-36.94574,174.91186,91,2.652
1175-03508-2f684d43,-36.94573,174.91181,92,2.657
1175-03508-2f684d43,-36.94616,174.91169,93,2.706
1175-03508-2f684d43,-36.94677,174.91152,94,2.775
1175-03508-2f684d43,-36.94718,174.91141,95,2.822
1175-03508-2f684d43,-36.94861,174.91103,96,2.984
1175-03508-2f684d43,-36.94906,174.91091,97,3.035
1175-03508-2f684d43,-36.94954,174.91078,98,3.09
1175-03508-2f684d43,-36.94955,174.91084,99,3.095
1175-03508-2f684d43,-36.94954,174.91078,100,3.1
1175-03508-2f684d43,-36.95012,174.91063,101,3.166
1175-03508-2f684d43,-36.95021,174.9106,102,3.176
1175-03508-2f684d43,-36.95048,174.91053,103,3.207
1175-03508-2f684d43,-36.95079,174.91045,104,3.242
1175-03508-2f684d43,-36.9511,174.91036,105,3.277
1175-03508-2f684d43,-36.9512,174.91034,106,3.288
1175-03508-2f684d43,-36.9534,174.90975,107,3.538
1175-03508-2f684d43,-36.95346,174.90973,108,3.545
1175-03508-2f684d43,-36.95374,174.90965,109,3.577
1175-03508-2f684d43,-36.95423,174.90952,110,3.633
1175-03508-2f684d43,-36.95445,174.90946,111,3.658
1175-03508-2f684d43,-36.95445,174.90951,112,3.662
1175-03508-2f684d43,-36.95445,174.90946,113,3.666
1175-03508-2f684d43,-36.95475,174.90938,114,3.7
1175-03508-2f684d43,-36.95507,174.90929,115,3.736
1175-03508-2f684d43,-36.95739,174.90866,116,4
1175-03508-2f684d43,-36.95747,174.90864,117,4.009
1175-03508-2f684d43,-36.9575,174.90875,118,4.019
1175-03508-2f684d43,-36.95753,174.90896,119,4.038
1175-03508-2f684d43,-36.95765,174.9096,120,4.097
1175-03508-2f684d43,-36.95812,174.91219,121,4.333
1175-03508-2f684d43,-36.95843,174.91386,122,4.486
1175-03508-2f684d43,-36.95837,174.91388,123,4.493
1175-03508-2f684d43,-36.95843,174.91386,124,4.5
1175-03508-2f684d43,-36.959,174.9171,125,4.795
1175-03508-2f684d43,-36.95922,174.91827,126,4.902
1175-03508-2f684d43,-36.95915,174.91829,127,4.91
1175-03508-2f684d43,-36.95922,174.91827,128,4.918
1175-03508-2f684d43,-36.95927,174.91859,129,4.947
1175-03508-2f684d43,-36.95967,174.92081,130,5.15
1175-03508-2f684d43,-36.95968,174.92086,131,5.155
1175-03508-2f684d43,-36.95973,174.92111,132,5.178
1175-03508-2f684d43,-36.95977,174.92135,133,5.2
1175-03508-2f684d43,-36.95979,174.92152,134,5.215
1175-03508-2f684d43,-36.9598,174.92158,135,5.22
1175-03508-2f684d43,-36.95983,174.92175,136,5.236
1175-03508-2f684d43,-36.95991,174.92209,137,5.268
1175-03508-2f684d43,-36.96005,174.92289,138,5.341
1175-03508-2f684d43,-36.96017,174.92358,139,5.404
1175-03508-2f684d43,-36.96022,174.92381,140,5.425
1175-03508-2f684d43,-36.96026,174.92403,141,5.445
1175-03508-2f684d43,-36.9602,174.92405,142,5.452
1175-03508-2f684d43,-36.96026,174.92403,143,5.459
1175-03508-2f684d43,-36.96028,174.92414,144,5.469
1175-03508-2f684d43,-36.96029,174.92419,145,5.474
1175-03508-2f684d43,-36.96031,174.92427,146,5.481
1175-03508-2f684d43,-36.96033,174.92436,147,5.489
1175-03508-2f684d43,-36.96035,174.92446,148,5.498
1175-03508-2f684d43,-36.9604,174.92461,149,5.512
1175-03508-2f684d43,-36.96042,174.92464,150,5.515
1175-03508-2f684d43,-36.96042,174.92465,151,5.516
1175-03508-2f684d43,-36.96043,174.92467,152,5.518
1175-03508-2f684d43,-36.96049,174.92482,153,5.533
1175-03508-2f684d43,-36.96055,174.92494,154,5.546
1175-03508-2f684d43,-36.96068,174.92516,155,5.57
1175-03508-2f684d43,-36.96069,174.92519,156,5.573
1175-03508-2f684d43,-36.96085,174.9254,157,5.599
1175-03508-2f684d43,-36.96089,174.92545,158,5.605
1175-03508-2f684d43,-36.9611,174.92566,159,5.635
1175-03508-2f684d43,-36.96117,174.92571,160,5.644
1175-03508-2f684d43,-36.96138,174.92586,161,5.671
1175-03508-2f684d43,-36.9614,174.92587,162,5.673
1175-03508-2f684d43,-36.96159,174.92597,163,5.696
1175-03508-2f684d43,-36.96162,174.92598,164,5.699
1175-03508-2f684d43,-36.96182,174.92605,165,5.722
1175-03508-2f684d43,-36.96207,174.9261,166,5.75
1175-03508-2f684d43,-36.96232,174.92611,167,5.778
1175-03508-2f684d43,-36.96258,174.92607,168,5.807
1175-03508-2f684d43,-36.96266,174.92606,169,5.816
1175-03508-2f684d43,-36.96282,174.92601,170,5.834
1175-03508-2f684d43,-36.96284,174.92609,171,5.841
1175-03508-2f684d43,-36.96282,174.92601,172,5.848
1175-03508-2f684d43,-36.96338,174.92585,173,5.912
1175-03508-2f684d43,-36.96417,174.92562,174,6.002
1175-03508-2f684d43,-36.96496,174.92539,175,6.092
1175-03508-2f684d43,-36.96568,174.92519,176,6.174
1175-03508-2f684d43,-36.96585,174.92514,177,6.193
1175-03508-2f684d43,-36.9664,174.92498,178,6.256
1175-03508-2f684d43,-36.96681,174.92487,179,6.303
1175-03508-2f684d43,-36.96706,174.92481,180,6.331
1175-03508-2f684d43,-36.96731,174.92474,181,6.359
1175-03508-2f684d43,-36.96742,174.92471,182,6.371
1175-03508-2f684d43,-36.96743,174.92461,183,6.38
1175-03508-2f684d43,-36.96746,174.92434,184,6.404
1175-03508-2f684d43,-36.96761,174.92289,185,6.534
1175-03508-2f684d43,-36.96762,174.92249,186,6.57
1175-03508-2f684d43,-36.96759,174.92223,187,6.593
1175-03508-2f684d43,-36.96756,174.92199,188,6.615
1175-03508-2f684d43,-36.96752,174.92177,189,6.635
1175-03508-2f684d43,-36.96755,174.92176,190,6.638
1175-03508-2f684d43,-36.96752,174.92177,191,6.641
1175-03508-2f684d43,-36.96745,174.92138,192,6.677
1175-03508-2f684d43,-36.96717,174.9198,193,6.821
1175-03508-2f684d43,-36.96702,174.91888,194,6.905
1175-03508-2f684d43,-36.96691,174.91831,195,6.957
1175-03508-2f684d43,-36.96696,174.9183,196,6.963
1175-03508-2f684d43,-36.96691,174.91831,197,6.969
1175-03508-2f684d43,-36.96677,174.91759,198,7.035
1175-03508-2f684d43,-36.96668,174.91732,199,7.061
1175-03508-2f684d43,-36.96651,174.91692,200,7.101
1175-03508-2f684d43,-36.96642,174.91661,201,7.13
1175-03508-2f684d43,-36.96622,174.91554,202,7.228
1175-03508-2f684d43,-36.96616,174.9151,203,7.268
1175-03508-2f684d43,-36.96608,174.91444,204,7.327
1175-03508-2f684d43,-36.96603,174.91388,205,7.377
1175-03508-2f684d43,-36.96602,174.91366,206,7.397
1175-03508-2f684d43,-36.96602,174.91321,207,7.437
1175-03508-2f684d43,-36.96602,174.91316,208,7.441
1175-03508-2f684d43,-36.96604,174.91316,209,7.443
1175-03508-2f684d43,-36.96604,174.91316,210,7.443
1175-03508-2f684d43,-36.96602,174.91316,211,7.445
1175-03508-2f684d43,-36.96603,174.91268,212,7.488
1175-03508-2f684d43,-36.96601,174.91228,213,7.524
1175-03508-2f684d43,-36.96594,174.91198,214,7.552
1175-03508-2f684d43,-36.96587,174.91169,215,7.579
1175-03508-2f684d43,-36.96578,174.91143,216,7.604
1175-03508-2f684d43,-36.9656,174.91103,217,7.645
1175-03508-2f684d43,-36.96542,174.91054,218,7.693
1175-03508-2f684d43,-36.96532,174.91024,219,7.722
1175-03508-2f684d43,-36.96516,174.90962,220,7.78
1175-03508-2f684d43,-36.965,174.90868,221,7.866
1175-03508-2f684d43,-36.96486,174.90791,222,7.936
1175-03508-2f684d43,-36.96473,174.90723,223,7.998
1175-03508-2f684d43,-36.96473,174.90705,224,8.014
1175-03508-2f684d43,-36.96477,174.9068,225,8.037
1175-03508-2f684d43,-36.96481,174.90672,226,8.045
1175-03508-2f684d43,-36.96487,174.90668,227,8.053
1175-03508-2f684d43,-36.9656,174.90647,228,8.136
1175-03508-2f684d43,-36.96569,174.90643,229,8.147
1175-03508-2f684d43,-36.9657,174.90646,230,8.15
1175-03508-2f684d43,-36.96569,174.90643,231,8.153
1175-03508-2f684d43,-36.96572,174.90642,232,8.156
1175-03508-2f684d43,-36.96582,174.90638,233,8.168
1175-03508-2f684d43,-36.96596,174.90628,234,8.186
1175-03508-2f684d43,-36.96622,174.90619,235,8.216
1175-03508-2f684d43,-36.96642,174.90612,236,8.239
1175-03508-2f684d43,-36.96697,174.90597,237,8.301
1175-03508-2f684d43,-36.96748,174.90582,238,8.359
1175-03508-2f684d43,-36.96748,174.90582,239,8.359
1175-03508-2f684d43,-36.96749,174.90588,240,8.364
1175-03508-2f684d43,-36.96749,174.90588,241,8.364
1175-03508-2f684d43,-36.96748,174.90582,242,8.369
1175-03508-2f684d43,-36.96757,174.9058,243,8.379
1175-03508-2f684d43,-36.96821,174.90562,244,8.452
1175-03508-2f684d43,-36.96881,174.90545,245,8.52
1175-03508-2f684d43,-36.9694,174.90528,246,8.587
1175-03508-2f684d43,-36.97006,174.9051,247,8.662
1175-03508-2f684d43,-36.97069,174.90493,248,8.734
1175-03508-2f684d43,-36.97184,174.90461,249,8.865
1175-03508-2f684d43,-36.97185,174.9046,250,8.866
1175-03508-2f684d43,-36.97286,174.90432,251,8.981
1175-03508-2f684d43,-36.97394,174.90402,252,9.104
1175-03508-2f684d43,-36.97414,174.90397,253,9.127
1175-03508-2f684d43,-36.97415,174.90402,254,9.132
1175-03508-2f684d43,-36.97414,174.90397,255,9.137
1175-03508-2f684d43,-36.97461,174.90384,256,9.19
1175-03508-2f684d43,-36.9765,174.90332,257,9.405
1175-03508-2f684d43,-36.97757,174.90302,258,9.527
1175-03508-2f684d43,-36.97801,174.9029,259,9.577
1175-03508-2f684d43,-36.97857,174.90274,260,9.641
1175-03508-2f684d43,-36.97857,174.90279,261,9.645
1175-03508-2f684d43,-36.97857,174.90274,262,9.649
1175-03508-2f684d43,-36.98075,174.90214,263,9.897
1175-03508-2f684d43,-36.98116,174.90203,264,9.944
1175-03508-2f684d43,-36.98192,174.90181,265,10.031
1175-03508-2f684d43,-36.98213,174.90175,266,10.055
1175-03508-2f684d43,-36.98311,174.90148,267,10.166
1175-03508-2f684d43,-36.98312,174.90154,268,10.171
1175-03508-2f684d43,-36.98312,174.90154,269,10.171
1175-03508-2f684d43,-36.98311,174.90148,270,10.176
1175-03508-2f684d43,-36.98368,174.90132,271,10.241
1175-03508-2f684d43,-36.98386,174.90127,272,10.261
1175-03508-2f684d43,-36.98392,174.90125,273,10.268
1175-03508-2f684d43,-36.98445,174.90103,274,10.33
1175-03508-2f684d43,-36.98447,174.90101,275,10.333
1175-03508-2f684d43,-36.98449,174.90099,276,10.336
1175-03508-2f684d43,-36.98451,174.90097,277,10.339
1175-03508-2f684d43,-36.98453,174.90094,278,10.342
1175-03508-2f684d43,-36.98454,174.90091,279,10.345
1175-03508-2f684d43,-36.98456,174.90088,280,10.348
1175-03508-2f684d43,-36.98457,174.90085,281,10.351
1175-03508-2f684d43,-36.98457,174.90082,282,10.354
1175-03508-2f684d43,-36.98457,174.90079,283,10.357
1175-03508-2f684d43,-36.98458,174.90075,284,10.361
1175-03508-2f684d43,-36.98457,174.90072,285,10.364
1175-03508-2f684d43,-36.98457,174.90068,286,10.368
1175-03508-2f684d43,-36.98456,174.90059,287,10.376
1175-03508-2f684d43,-36.98456,174.90049,288,10.385
1175-03508-2f684d43,-36.98456,174.90038,289,10.395
1175-03508-2f684d43,-36.98456,174.90035,290,10.398
1175-03508-2f684d43,-36.9846,174.90035,291,10.402
1175-03508-2f684d43,-36.9846,174.90035,292,10.402
1175-03508-2f684d43,-36.98456,174.90035,293,10.406
1175-03508-2f684d43,-36.98457,174.90027,294,10.413
1175-03508-2f684d43,-36.98458,174.90017,295,10.422
1175-03508-2f684d43,-36.98458,174.90009,296,10.429
1175-03508-2f684d43,-36.9846,174.89997,297,10.44
1175-03508-2f684d43,-36.98461,174.8999,298,10.446
1175-03508-2f684d43,-36.98462,174.89986,299,10.45
1175-03508-2f684d43,-36.98465,174.89973,300,10.462
1175-03508-2f684d43,-36.98468,174.89961,301,10.473
1175-03508-2f684d43,-36.9847,174.89954,302,10.48
1175-03508-2f684d43,-36.98473,174.89947,303,10.487
1175-03508-2f684d43,-36.98477,174.89936,304,10.498
1175-03508-2f684d43,-36.9848,174.89929,305,10.505
1175-03508-2f684d43,-36.98483,174.89923,306,10.511
1175-03508-2f684d43,-36.98487,174.89914,307,10.52
1175-03508-2f684d43,-36.98492,174.89906,308,10.529
1175-03508-2f684d43,-36.98495,174.89901,309,10.535
1175-03508-2f684d43,-36.98504,174.89887,310,10.551
1175-03508-2f684d43,-36.98508,174.89882,311,10.557
1175-03508-2f684d43,-36.98514,174.89871,312,10.569
1175-03508-2f684d43,-36.98518,174.89866,313,10.575
1175-03508-2f684d43,-36.98524,174.89854,314,10.588
1175-03508-2f684d43,-36.98527,174.89848,315,10.594
1175-03508-2f684d43,-36.98532,174.89837,316,10.605
1175-03508-2f684d43,-36.98535,174.89829,317,10.613
1175-03508-2f684d43,-36.98539,174.8982,318,10.622
1175-03508-2f684d43,-36.98542,174.89812,319,10.63
1175-03508-2f684d43,-36.98545,174.89798,320,10.643
1175-03508-2f684d43,-36.98549,174.89785,321,10.655
1175-03508-2f684d43,-36.98549,174.89785,322,10.655
1175-03508-2f684d43,-36.98552,174.89785,323,10.658
1175-03508-2f684d43,-36.98558,174.8974,324,10.699
1175-03508-2f684d43,-36.98581,174.89638,325,10.793
1175-03508-2f684d43,-36.98654,174.89661,326,10.877
1175-03508-2f684d43,-36.98688,174.89669,327,10.915
1175-03508-2f684d43,-36.98703,174.8967,328,10.932
1175-03508-2f684d43,-36.98747,174.89668,329,10.981
1175-03508-2f684d43,-36.98778,174.89663,330,11.016
1175-03508-2f684d43,-36.98808,174.89654,331,11.05
1175-03508-2f684d43,-36.98873,174.89625,332,11.127
1175-03508-2f684d43,-36.98906,174.89614,333,11.165
1175-03508-2f684d43,-36.98926,174.89611,334,11.187
1175-03508-2f684d43,-36.98945,174.8961,335,11.208
1175-03508-2f684d43,-36.98963,174.89612,336,11.228
1175-03508-2f684d43,-36.98978,174.89616,337,11.245
1175-03508-2f684d43,-36.99,174.89622,338,11.27
1175-03508-2f684d43,-36.99,174.89622,339,11.27
1175-03508-2f684d43,-36.99008,174.89624,340,11.279
1175-03508-2f684d43,-36.99019,174.89569,341,11.329
1175-03508-2f684d43,-36.99031,174.89509,342,11.384
1175-03508-2f684d43,-36.99035,174.89488,343,11.403
1175-03508-2f684d43,-36.99042,174.8949,344,11.411
1175-03508-2f684d43,-36.99035,174.89488,345,11.419
1175-03508-2f684d43,-36.99043,174.89451,346,11.453
1175-03508-2f684d43,-36.99062,174.89366,347,11.532
1175-03508-2f684d43,-36.99077,174.89305,348,11.589
1175-03508-2f684d43,-36.99102,174.89202,349,11.685
1175-03508-2f684d43,-36.99105,174.89192,350,11.695
1175-03508-2f684d43,-36.99121,174.89139,351,11.745
1175-03508-2f684d43,-36.99118,174.89137,352,11.749
1175-03508-2f684d43,-36.99126,174.89102,353,11.781
1175-03508-2f684d43,-36.99137,174.89059,354,11.821
1175-03508-2f684d43,-36.99152,174.89015,355,11.864
1175-03508-2f684d43,-36.99171,174.88948,356,11.927
1175-03508-2f684d43,-36.99194,174.88856,357,12.013
1175-03508-2f684d43,-36.99203,174.88819,358,12.047
1175-03508-2f684d43,-36.9922,174.88751,359,12.11
1175-03508-2f684d43,-36.9924,174.88664,360,12.191
1175-03508-2f684d43,-36.99251,174.88618,361,12.234
1175-03508-2f684d43,-36.99251,174.88618,362,12.234
1175-03508-2f684d43,-36.99259,174.88583,363,12.266
1175-03508-2f684d43,-36.99266,174.88546,364,12.3
1175-03508-2f684d43,-36.99268,174.88531,365,12.314
1175-03508-2f684d43,-36.99269,174.88508,366,12.335
1175-03508-2f684d43,-36.99268,174.88492,367,12.349
1175-03508-2f684d43,-36.99267,174.88465,368,12.373
1175-03508-2f684d43,-36.9927,174.88441,369,12.395
1175-03508-2f684d43,-36.9927,174.88441,370,12.395
1175-03508-2f684d43,-36.99273,174.88415,371,12.418
1175-03508-2f684d43,-36.99282,174.88379,372,12.452
1175-03508-2f684d43,-36.99292,174.88348,373,12.482
1175-03508-2f684d43,-36.99292,174.88348,374,12.482
1175-03508-2f684d43,-36.99321,174.88256,375,12.57
1175-03508-2f684d43,-36.99371,174.88106,376,12.715
1175-03508-2f684d43,-36.99371,174.88106,377,12.715
1175-03508-2f684d43,-36.99375,174.88096,378,12.725
1175-03508-2f684d43,-36.99407,174.88004,379,12.814
1175-03508-2f684d43,-36.99401,174.88001,380,12.821
1175-03508-2f684d43,-36.99401,174.88001,381,12.821
1175-03508-2f684d43,-36.99393,174.87997,382,12.831
1175-03508-2f684d43,-36.99378,174.8799,383,12.849
1175-03508-2f684d43,-36.99378,174.8799,384,12.849
1175-03508-2f684d43,-36.99358,174.87981,385,12.873
1175-03508-2f684d43,-36.99342,174.87982,386,12.891
1175-03508-2f684d43,-36.99373,174.87889,387,12.981
1175-03508-2f684d43,-36.99358,174.87852,388,13.018
1175-03508-2f684d43,-36.99357,174.87852,389,13.019
